,Serving,Win,Service,dir_srv,Surface,isAce,count
14094,Serving,Loss,1st,Wide,Clay,False,1
14095,Serving,Loss,2nd,Wide,Clay,False,1
14096,Serving,Win,1st,Down the T,Clay,False,1
14097,Serving,Loss,1st,Wide,Clay,False,1
14098,Serving,Loss,2nd,Wide,Clay,False,1
14099,Receiving,Loss,1st,Down the T,Clay,False,1
14100,Receiving,Win,2nd,Wide,Clay,False,1
14101,Receiving,Win,1st,Down the T,Clay,False,1
14102,Receiving,Loss,2nd,Wide,Clay,False,1
14103,Receiving,Loss,1st,Down the T,Clay,False,1
14104,Receiving,Loss,1st,Wide,Clay,False,1
14105,Serving,Win,1st,Wide,Clay,False,1
14106,Serving,Win,1st,Wide,Clay,False,1
14107,Serving,Win,1st,Wide,Clay,False,1
14108,Serving,Win,2nd,Wide,Clay,False,1
14109,Receiving,Win,2nd,Body,Clay,False,1
14110,Receiving,Loss,1st,Wide,Clay,False,1
14111,Receiving,Loss,2nd,Down the T,Clay,False,1
14112,Receiving,Win,2nd,Body,Clay,False,1
14113,Receiving,Loss,2nd,Body,Clay,False,1
14114,Receiving,Win,1st,Down the T,Clay,False,1
14115,Receiving,Win,1st,Wide,Clay,False,1
14116,Receiving,Win,1st,Body,Clay,False,1
14117,Serving,Loss,2nd,Body,Clay,False,1
14118,Serving,Win,2nd,Wide,Clay,False,1
14119,Serving,Win,1st,Wide,Clay,False,1
14120,Serving,Win,1st,Wide,Clay,False,1
14121,Serving,Win,1st,Down the T,Clay,False,1
14122,Receiving,Win,1st,Body,Clay,False,1
14123,Receiving,Loss,1st,Wide,Clay,False,1
14124,Receiving,Loss,1st,Wide,Clay,False,1
14125,Receiving,Win,2nd,Down the T,Clay,False,1
14126,Receiving,Loss,1st,Wide,Clay,False,1
14127,Receiving,Loss,2nd,Body,Clay,False,1
14128,Serving,Win,1st,Wide,Clay,False,1
14129,Serving,Loss,2nd,Body,Clay,False,1
14130,Serving,Loss,2nd,Wide,Clay,False,1
14131,Serving,Loss,1st,Wide,Clay,False,1
14132,Serving,Win,2nd,Body,Clay,False,1
14133,Serving,Win,1st,Wide,Clay,False,1
14134,Serving,Win,2nd,Body,Clay,False,1
14135,Serving,Loss,2nd,Body,Clay,False,1
14136,Serving,Win,2nd,Wide,Clay,False,1
14137,Serving,Win,1st,Down the T,Clay,False,1
14138,Receiving,Loss,2nd,Body,Clay,False,1
14139,Receiving,Loss,2nd,Down the T,Clay,False,1
14140,Receiving,Loss,1st,Down the T,Clay,False,1
14141,Receiving,Win,1st,Wide,Clay,False,1
14142,Receiving,Loss,1st,Down the T,Clay,False,1
14143,Serving,Loss,2nd,Wide,Clay,False,1
14144,Serving,Win,1st,Wide,Clay,False,1
14145,Serving,Win,1st,Down the T,Clay,False,1
14146,Serving,Win,1st,Wide,Clay,False,1
14147,Serving,Win,1st,Down the T,Clay,False,1
14148,Receiving,Win,1st,Down the T,Clay,False,1
14149,Receiving,Loss,1st,Body,Clay,False,1
14150,Receiving,Loss,2nd,Down the T,Clay,False,1
14151,Receiving,Win,2nd,Body,Clay,False,1
14152,Receiving,Loss,2nd,Body,Clay,False,1
14153,Receiving,Loss,2nd,Body,Clay,False,1
14154,Serving,Loss,1st,Down the T,Clay,False,1
14155,Receiving,Win,2nd,Body,Clay,False,1
14156,Receiving,Win,1st,Wide,Clay,False,1
14157,Serving,Win,1st,Down the T,Clay,False,1
14158,Serving,Win,1st,Down the T,Clay,False,1
14159,Receiving,Win,1st,Wide,Clay,False,1
14160,Receiving,Loss,2nd,Wide,Clay,False,1
14161,Serving,Win,2nd,Body,Clay,False,1
14162,Serving,Win,2nd,Body,Clay,False,1
14163,Receiving,Loss,2nd,Body,Clay,False,1
14164,Receiving,Win,2nd,Wide,Clay,False,1
14165,Receiving,Win,2nd,Down the T,Clay,False,1
14166,Receiving,Loss,1st,Down the T,Clay,False,1
14167,Receiving,Loss,2nd,Down the T,Clay,False,1
14168,Receiving,Win,2nd,Body,Clay,False,1
14169,Receiving,Loss,1st,Down the T,Clay,False,1
14170,Receiving,Win,1st,Wide,Clay,False,1
14171,Receiving,Loss,1st,Wide,Clay,False,1
14172,Receiving,Loss,1st,Body,Clay,False,1
14173,Serving,Win,1st,Down the T,Clay,False,1
14174,Serving,Loss,1st,Wide,Clay,False,1
14175,Serving,Win,1st,Down the T,Clay,False,1
14176,Serving,Loss,1st,Wide,Clay,False,1
14177,Serving,Loss,1st,Wide,Clay,False,1
14178,Serving,Win,1st,Down the T,Clay,False,1
14179,Serving,Win,1st,Wide,Clay,True,1
14180,Serving,Win,2nd,Wide,Clay,False,1
14181,Receiving,Win,1st,Wide,Clay,False,1
14182,Receiving,Loss,1st,Wide,Clay,False,1
14183,Receiving,Win,2nd,Wide,Clay,False,1
14184,Receiving,Loss,1st,Wide,Clay,False,1
14185,Receiving,Loss,1st,Wide,Clay,False,1
14186,Receiving,Loss,2nd,Body,Clay,False,1
14187,Serving,Loss,1st,Wide,Clay,False,1
14188,Serving,Win,2nd,Wide,Clay,False,1
14189,Serving,Loss,2nd,Body,Clay,False,1
14190,Serving,Win,2nd,Down the T,Clay,False,1
14191,Serving,Loss,1st,Wide,Clay,False,1
14192,Serving,Win,2nd,Down the T,Clay,False,1
14193,Serving,Win,2nd,Wide,Clay,True,1
14194,Serving,Win,1st,Wide,Clay,False,1
14195,Receiving,Loss,2nd,Down the T,Clay,False,1
14196,Receiving,Loss,1st,Down the T,Clay,False,1
14197,Receiving,Loss,1st,Down the T,Clay,True,1
14198,Receiving,Loss,1st,Down the T,Clay,False,1
14199,Serving,Win,1st,Down the T,Clay,False,1
14200,Serving,Loss,2nd,Down the T,Clay,False,1
14201,Serving,Win,2nd,Down the T,Clay,False,1
14202,Serving,Loss,2nd,Wide,Clay,False,1
14203,Serving,Win,1st,Wide,Clay,False,1
14204,Serving,Loss,2nd,Wide,Clay,False,1
14205,Serving,Loss,2nd,Body,Clay,False,1
14206,Serving,Win,1st,Wide,Clay,False,1
14207,Serving,Win,1st,Down the T,Clay,False,1
14208,Serving,Loss,1st,Wide,Clay,False,1
14209,Serving,Loss,2nd,Body,Clay,False,1
14210,Serving,Win,2nd,Wide,Clay,False,1
14211,Serving,Loss,2nd,Wide,Clay,False,1
14212,Serving,Loss,2nd,Wide,Clay,False,1
14213,Receiving,Win,1st,Wide,Clay,False,1
14214,Receiving,Win,1st,Down the T,Clay,False,1
14215,Receiving,Loss,2nd,Down the T,Clay,False,1
14216,Receiving,Win,2nd,Body,Clay,False,1
14217,Receiving,Win,1st,Wide,Clay,False,1
14218,Serving,Win,1st,Down the T,Clay,False,1
14219,Serving,Win,1st,Wide,Clay,False,1
14220,Serving,Win,1st,Down the T,Clay,False,1
14221,Serving,Win,1st,Wide,Clay,True,1
14222,Receiving,Win,2nd,Down the T,Clay,False,1
14223,Receiving,Loss,1st,Down the T,Clay,False,1
14224,Receiving,Loss,1st,Wide,Clay,True,1
14225,Receiving,Loss,1st,Wide,Clay,False,1
14226,Receiving,Loss,2nd,Wide,Clay,False,1
14227,Serving,Loss,1st,Body,Clay,False,1
14228,Serving,Win,1st,Wide,Clay,False,1
14229,Serving,Win,1st,Down the T,Clay,False,1
14230,Serving,Win,1st,Down the T,Clay,False,1
14231,Serving,Win,1st,Wide,Clay,False,1
14232,Receiving,Win,2nd,Down the T,Clay,False,1
14233,Receiving,Loss,2nd,Wide,Clay,False,1
14234,Receiving,Win,2nd,Down the T,Clay,False,1
14235,Receiving,Loss,1st,Wide,Clay,False,1
14236,Receiving,Win,2nd,Down the T,Clay,False,1
14237,Receiving,Win,1st,Wide,Clay,False,1
14238,Serving,Loss,2nd,Body,Clay,False,1
14239,Serving,Loss,2nd,Body,Clay,False,1
14240,Serving,Loss,1st,Body,Clay,False,1
14241,Serving,Win,1st,Wide,Clay,False,1
14242,Serving,Loss,2nd,Wide,Clay,False,1
14243,Receiving,Win,2nd,Body,Clay,False,1
14244,Serving,Win,2nd,Down the T,Clay,False,1
14245,Serving,Loss,2nd,Wide,Clay,False,1
14246,Receiving,Loss,2nd,Body,Clay,False,1
14247,Receiving,Loss,1st,Down the T,Clay,False,1
14248,Serving,Win,1st,Down the T,Clay,False,1
14249,Serving,Win,1st,Down the T,Clay,False,1
14250,Receiving,Win,2nd,Wide,Clay,False,1
14251,Receiving,Loss,1st,Down the T,Clay,False,1
14252,Serving,Win,1st,Wide,Clay,False,1
14253,Serving,Win,1st,Down the T,Clay,False,1
14254,Serving,Loss,2nd,Wide,Hard,False,1
14255,Serving,Win,2nd,Body,Hard,False,1
14256,Serving,Win,1st,Down the T,Hard,False,1
14257,Serving,Win,2nd,Body,Hard,False,1
14258,Serving,Loss,2nd,Wide,Hard,False,1
14259,Serving,Loss,1st,Down the T,Hard,False,1
14260,Serving,Loss,2nd,Wide,Hard,False,1
14261,Serving,Win,2nd,Body,Hard,False,1
14262,Serving,Win,1st,Down the T,Hard,False,1
14263,Serving,Win,1st,Wide,Hard,False,1
14264,Receiving,Win,2nd,Down the T,Hard,False,1
14265,Receiving,Win,2nd,Body,Hard,False,1
14266,Receiving,Loss,1st,Wide,Hard,False,1
14267,Receiving,Win,1st,Wide,Hard,False,1
14268,Receiving,Loss,1st,Body,Hard,False,1
14269,Receiving,Loss,2nd,Wide,Hard,False,1
14270,Receiving,Loss,1st,Body,Hard,False,1
14271,Receiving,Win,1st,Down the T,Hard,False,1
14272,Receiving,Loss,2nd,Body,Hard,False,1
14273,Receiving,Loss,1st,Wide,Hard,False,1
14274,Serving,Win,1st,Wide,Hard,False,1
14275,Serving,Win,1st,Down the T,Hard,True,1
14276,Serving,Win,1st,Wide,Hard,False,1
14277,Serving,Loss,1st,Down the T,Hard,False,1
14278,Serving,Loss,2nd,Wide,Hard,False,1
14279,Serving,Win,1st,Wide,Hard,False,1
14280,Receiving,Loss,2nd,Body,Hard,False,1
14281,Receiving,Win,2nd,Wide,Hard,False,1
14282,Receiving,Loss,1st,Down the T,Hard,False,1
14283,Receiving,Loss,2nd,Body,Hard,False,1
14284,Receiving,Win,1st,Wide,Hard,False,1
14285,Receiving,Loss,1st,Body,Hard,False,1
14286,Serving,Win,2nd,Body,Hard,False,1
14287,Serving,Loss,2nd,Down the T,Hard,False,1
14288,Serving,Loss,2nd,Wide,Hard,False,1
14289,Serving,Win,1st,Wide,Hard,False,1
14290,Serving,Win,1st,Wide,Hard,False,1
14291,Serving,Win,1st,Body,Hard,False,1
14292,Receiving,Loss,1st,Down the T,Hard,False,1
14293,Receiving,Win,2nd,Body,Hard,False,1
14294,Receiving,Win,2nd,Body,Hard,False,1
14295,Receiving,Loss,1st,Wide,Hard,False,1
14297,Receiving,Loss,1st,Body,Hard,False,1
14298,Receiving,Loss,1st,Wide,Hard,False,1
14299,Receiving,Loss,2nd,Body,Hard,False,1
14300,Serving,Loss,2nd,Body,Hard,False,1
14301,Serving,Win,2nd,Wide,Hard,False,1
14302,Serving,Loss,1st,Wide,Hard,False,1
14303,Serving,Loss,1st,Wide,Hard,False,1
14304,Serving,Loss,1st,Wide,Hard,False,1
14305,Receiving,Loss,1st,Body,Hard,False,1
14306,Receiving,Win,2nd,Body,Hard,False,1
14307,Receiving,Win,1st,Wide,Hard,False,1
14308,Receiving,Loss,2nd,Body,Hard,False,1
14310,Receiving,Loss,2nd,Body,Hard,False,1
14311,Receiving,Loss,1st,Down the T,Hard,False,1
14312,Receiving,Loss,1st,Body,Hard,False,1
14313,Serving,Win,1st,Down the T,Hard,False,1
14314,Serving,Win,2nd,Body,Hard,False,1
14315,Serving,Win,1st,Wide,Hard,False,1
14316,Serving,Loss,2nd,Down the T,Hard,False,1
14317,Serving,Loss,2nd,Down the T,Hard,False,1
14318,Serving,Win,2nd,Body,Hard,False,1
14319,Receiving,Loss,1st,Down the T,Hard,True,1
14320,Receiving,Win,2nd,Body,Hard,False,1
14321,Receiving,Loss,1st,Down the T,Hard,False,1
14322,Receiving,Loss,1st,Wide,Hard,False,1
14323,Receiving,Win,1st,Down the T,Hard,False,1
14324,Receiving,Loss,2nd,Wide,Hard,False,1
14325,Serving,Loss,1st,Body,Hard,False,1
14326,Serving,Loss,1st,Body,Hard,False,1
14327,Serving,Loss,1st,Wide,Hard,False,1
14328,Serving,Loss,1st,Wide,Hard,False,1
14329,Receiving,Win,1st,Wide,Hard,False,1
14330,Receiving,Loss,1st,Body,Hard,False,1
14331,Receiving,Loss,1st,Down the T,Hard,True,1
14332,Receiving,Win,2nd,Body,Hard,False,1
14333,Receiving,Loss,1st,Body,Hard,False,1
14334,Receiving,Win,1st,Body,Hard,False,1
14335,Receiving,Loss,2nd,Body,Hard,False,1
14336,Receiving,Loss,1st,Wide,Hard,False,1
14337,Serving,Win,1st,Down the T,Hard,False,1
14338,Serving,Win,1st,Down the T,Hard,False,1
14339,Serving,Win,1st,Down the T,Hard,False,1
14340,Serving,Win,2nd,Down the T,Hard,False,1
14341,Receiving,Win,1st,Wide,Hard,False,1
14342,Receiving,Loss,1st,Down the T,Hard,False,1
14343,Receiving,Loss,1st,Body,Hard,False,1
14344,Receiving,Loss,1st,Body,Hard,False,1
14345,Receiving,Loss,1st,Wide,Hard,True,1
14346,Serving,Win,1st,Wide,Hard,False,1
14347,Serving,Loss,1st,Down the T,Hard,False,1
14348,Serving,Win,1st,Down the T,Hard,False,1
14349,Serving,Win,1st,Wide,Hard,False,1
14351,Receiving,Loss,1st,Body,Hard,False,1
14352,Receiving,Loss,1st,Wide,Hard,False,1
14353,Receiving,Win,1st,Body,Hard,False,1
14354,Receiving,Loss,1st,Wide,Hard,False,1
14355,Receiving,Loss,1st,Down the T,Hard,False,1
14356,Serving,Loss,2nd,Body,Hard,False,1
14357,Serving,Win,1st,Wide,Hard,False,1
14358,Serving,Win,1st,Wide,Hard,False,1
14359,Serving,Loss,1st,Wide,Hard,False,1
14360,Serving,Loss,2nd,Wide,Hard,False,1
14361,Serving,Loss,1st,Body,Hard,False,1
14362,Receiving,Loss,1st,Wide,Hard,False,1
14363,Receiving,Win,1st,Body,Hard,False,1
14364,Receiving,Loss,1st,Body,Hard,False,1
14365,Receiving,Win,2nd,Body,Hard,False,1
14366,Receiving,Win,1st,Wide,Hard,False,1
14367,Receiving,Win,1st,Wide,Hard,False,1
14368,Serving,Win,1st,Body,Hard,False,1
14369,Serving,Win,1st,Down the T,Hard,False,1
14370,Serving,Win,1st,Body,Hard,False,1
14371,Serving,Win,1st,Down the T,Hard,False,1
14372,Receiving,Loss,1st,Wide,Hard,False,1
14373,Receiving,Loss,2nd,Body,Hard,False,1
14374,Receiving,Win,1st,Body,Hard,False,1
14375,Receiving,Loss,1st,Wide,Hard,False,1
14376,Receiving,Loss,1st,Down the T,Hard,False,1
14377,Serving,Win,1st,Wide,Hard,True,1
14378,Serving,Loss,1st,Wide,Hard,False,1
14379,Serving,Loss,1st,Down the T,Hard,False,1
14380,Serving,Win,1st,Wide,Hard,False,1
14381,Serving,Win,1st,Wide,Hard,True,1
14382,Serving,Loss,1st,Wide,Hard,False,1
14383,Serving,Win,2nd,Wide,Hard,False,1
14384,Serving,Win,1st,Down the T,Hard,False,1
14385,Receiving,Win,2nd,Body,Hard,False,1
14386,Receiving,Loss,2nd,Down the T,Hard,False,1
14387,Receiving,Win,2nd,Wide,Hard,False,1
14388,Receiving,Win,1st,Down the T,Hard,False,1
14389,Receiving,Loss,1st,Down the T,Hard,False,1
14390,Receiving,Loss,1st,Wide,Hard,True,1
14391,Receiving,Win,1st,Wide,Hard,False,1
14392,Receiving,Win,2nd,Down the T,Hard,False,1
14393,Serving,Win,1st,Down the T,Hard,False,1
14394,Serving,Win,1st,Wide,Hard,False,1
14395,Serving,Win,1st,Down the T,Hard,True,1
14396,Serving,Win,1st,Wide,Hard,False,1
14397,Receiving,Loss,1st,Wide,Hard,False,1
14398,Receiving,Win,2nd,Body,Hard,False,1
14399,Receiving,Loss,1st,Down the T,Hard,False,1
14400,Receiving,Win,2nd,Body,Hard,False,1
14401,Receiving,Win,1st,Wide,Hard,False,1
14402,Receiving,Loss,1st,Wide,Hard,False,1
14403,Receiving,Loss,2nd,Body,Hard,False,1
14404,Receiving,Win,1st,Wide,Hard,False,1
14405,Receiving,Win,2nd,Wide,Hard,False,1
14406,Receiving,Win,2nd,Down the T,Hard,False,1
14407,Serving,Win,1st,Wide,Hard,False,1
14408,Serving,Win,2nd,Down the T,Hard,True,1
14409,Serving,Win,2nd,Down the T,Hard,False,1
14410,Serving,Win,1st,Wide,Hard,False,1
14411,Receiving,Win,2nd,Body,Hard,False,1
14412,Receiving,Loss,1st,Down the T,Hard,True,1
14413,Receiving,Win,2nd,Body,Hard,False,1
14414,Receiving,Win,1st,Wide,Hard,False,1
14415,Receiving,Loss,2nd,Body,Hard,False,1
14416,Receiving,Win,2nd,Wide,Hard,False,1
14417,Serving,Win,1st,Down the T,Hard,False,1
14419,Serving,Loss,1st,Wide,Hard,False,1
14420,Serving,Win,2nd,Down the T,Hard,False,1
14421,Serving,Win,1st,Down the T,Hard,False,1
14422,Receiving,Loss,2nd,Body,Hard,False,1
14423,Receiving,Loss,2nd,Body,Hard,False,1
14424,Receiving,Win,2nd,Body,Hard,False,1
14425,Receiving,Loss,1st,Down the T,Hard,False,1
14426,Receiving,Loss,1st,Down the T,Hard,False,1
14427,Serving,Win,1st,Down the T,Hard,False,1
14428,Serving,Loss,2nd,Down the T,Hard,False,1
14429,Serving,Win,1st,Down the T,Hard,False,1
14430,Serving,Win,2nd,Down the T,Hard,True,1
14431,Serving,Loss,2nd,Body,Hard,False,1
14432,Serving,Win,1st,Down the T,Hard,False,1
14433,Receiving,Win,2nd,Body,Hard,False,1
14434,Receiving,Loss,1st,Wide,Hard,True,1
14435,Receiving,Loss,1st,Wide,Hard,True,1
14436,Receiving,Win,1st,Down the T,Hard,False,1
14437,Receiving,Win,2nd,Down the T,Hard,False,1
14438,Receiving,Win,2nd,Down the T,Hard,False,1
14439,Serving,Win,1st,Down the T,Hard,False,1
14440,Serving,Win,2nd,Body,Hard,False,1
14441,Serving,Win,1st,Down the T,Hard,False,1
14442,Serving,Win,1st,Down the T,Hard,True,1
14443,Receiving,Loss,1st,Wide,Hard,False,1
14444,Receiving,Win,2nd,Body,Hard,False,1
14445,Receiving,Loss,2nd,Body,Hard,False,1
14446,Receiving,Loss,1st,Down the T,Hard,False,1
14447,Receiving,Loss,1st,Wide,Hard,False,1
14448,Serving,Win,1st,Down the T,Hard,False,1
14449,Serving,Win,2nd,Down the T,Hard,False,1
14450,Serving,Win,2nd,Wide,Hard,False,1
14451,Serving,Win,2nd,Down the T,Hard,False,1
14452,Receiving,Win,1st,Down the T,Hard,False,1
14453,Receiving,Loss,1st,Down the T,Hard,False,1
14454,Receiving,Win,2nd,Down the T,Hard,False,1
14455,Receiving,Loss,1st,Wide,Hard,False,1
14456,Receiving,Loss,1st,Body,Hard,False,1
14457,Receiving,Win,2nd,Body,Hard,False,1
14458,Receiving,Loss,1st,Down the T,Hard,False,1
14459,Receiving,Win,2nd,Down the T,Hard,False,1
14460,Receiving,Win,1st,Body,Hard,False,1
14461,Receiving,Win,2nd,Wide,Hard,False,1
14462,Serving,Loss,1st,Wide,Hard,False,1
14463,Serving,Win,1st,Body,Hard,False,1
14464,Serving,Loss,1st,Wide,Hard,False,1
14466,Serving,Win,1st,Wide,Hard,False,1
14467,Serving,Win,1st,Down the T,Hard,False,1
14468,Receiving,Win,1st,Wide,Hard,False,1
14469,Receiving,Loss,1st,Body,Hard,False,1
14470,Receiving,Win,1st,Down the T,Hard,False,1
14471,Receiving,Loss,2nd,Wide,Hard,False,1
14472,Receiving,Loss,2nd,Down the T,Hard,False,1
14473,Receiving,Loss,2nd,Down the T,Hard,False,1
14474,Serving,Win,1st,Wide,Hard,False,1
14475,Serving,Win,2nd,Body,Hard,False,1
14476,Serving,Win,2nd,Down the T,Hard,False,1
14477,Serving,Win,1st,Wide,Hard,False,1
14478,Receiving,Loss,1st,Wide,Hard,False,1
14479,Receiving,Win,1st,Wide,Hard,False,1
14480,Receiving,Win,2nd,Body,Hard,False,1
14481,Receiving,Loss,1st,Wide,Hard,False,1
14482,Receiving,Loss,1st,Body,Hard,False,1
14483,Receiving,Win,1st,Body,Hard,False,1
14484,Receiving,Win,2nd,Body,Hard,False,1
14485,Receiving,Win,2nd,Body,Hard,False,1
14486,Serving,Win,1st,Wide,Hard,False,1
14487,Serving,Win,1st,Down the T,Hard,False,1
14488,Serving,Win,1st,Down the T,Hard,False,1
14489,Serving,Win,1st,Wide,Hard,False,1
14490,Receiving,Loss,1st,Down the T,Hard,False,1
14491,Receiving,Loss,1st,Down the T,Hard,False,1
14492,Receiving,Loss,1st,Wide,Hard,False,1
14493,Receiving,Loss,1st,Down the T,Hard,False,1
14494,Serving,Win,2nd,Body,Hard,False,1
14495,Serving,Win,1st,Wide,Hard,False,1
14496,Serving,Win,1st,Down the T,Hard,False,1
14497,Serving,Win,1st,Wide,Hard,False,1
14498,Receiving,Loss,1st,Down the T,Hard,False,1
14499,Receiving,Win,2nd,Down the T,Hard,False,1
14500,Receiving,Win,1st,Wide,Hard,False,1
14501,Receiving,Win,2nd,Wide,Hard,False,1
14502,Receiving,Loss,1st,Down the T,Hard,False,1
14503,Receiving,Win,2nd,Wide,Hard,False,1
14504,Serving,Win,1st,Down the T,Hard,False,1
14505,Serving,Win,2nd,Down the T,Hard,False,1
14506,Serving,Win,1st,Down the T,Hard,False,1
14507,Serving,Win,1st,Down the T,Hard,False,1
14508,Receiving,Loss,2nd,Down the T,Hard,False,1
14509,Receiving,Win,1st,Down the T,Hard,False,1
14510,Receiving,Win,1st,Down the T,Hard,False,1
14511,Receiving,Loss,1st,Down the T,Hard,False,1
14512,Receiving,Loss,1st,Wide,Hard,False,1
14513,Receiving,Win,2nd,Wide,Hard,False,1
14514,Receiving,Loss,2nd,Down the T,Hard,False,1
14515,Receiving,Win,1st,Down the T,Hard,False,1
14516,Receiving,Win,1st,Down the T,Hard,False,1
14517,Receiving,Win,1st,Wide,Hard,False,1
14518,Serving,Win,1st,Down the T,Hard,False,1
14519,Serving,Win,1st,Wide,Hard,False,1
14520,Serving,Win,1st,Down the T,Hard,True,1
14521,Serving,Loss,2nd,Down the T,Hard,False,1
14522,Serving,Win,2nd,Wide,Hard,False,1
14523,Receiving,Loss,1st,Wide,Hard,False,1
14524,Receiving,Win,2nd,Wide,Hard,False,1
14525,Receiving,Loss,1st,Down the T,Hard,False,1
14526,Receiving,Win,1st,Body,Hard,False,1
14527,Receiving,Loss,1st,Wide,Hard,False,1
14528,Receiving,Win,2nd,Wide,Hard,False,1
14529,Receiving,Loss,1st,Down the T,Hard,False,1
14530,Receiving,Win,1st,Down the T,Hard,False,1
14531,Receiving,Loss,1st,Down the T,Hard,False,1
14532,Receiving,Loss,2nd,Wide,Hard,False,1
14533,Serving,Loss,1st,Down the T,Hard,False,1
14534,Serving,Win,1st,Wide,Hard,False,1
14535,Serving,Win,2nd,Wide,Hard,False,1
14536,Serving,Loss,1st,Wide,Hard,False,1
14537,Serving,Win,1st,Down the T,Hard,False,1
14538,Serving,Loss,1st,Wide,Hard,False,1
14539,Serving,Win,1st,Wide,Hard,False,1
14540,Serving,Win,1st,Wide,Hard,False,1
14541,Receiving,Loss,1st,Body,Hard,False,1
14542,Receiving,Win,2nd,Wide,Hard,False,1
14543,Receiving,Loss,1st,Down the T,Hard,False,1
14544,Receiving,Win,1st,Down the T,Hard,False,1
14545,Receiving,Loss,2nd,Down the T,Hard,False,1
14546,Receiving,Win,2nd,Down the T,Hard,False,1
14547,Receiving,Loss,1st,Wide,Hard,False,1
14548,Receiving,Win,1st,Down the T,Hard,False,1
14549,Receiving,Win,1st,Wide,Hard,False,1
14550,Receiving,Win,1st,Wide,Hard,False,1
14552,Serving,Win,1st,Down the T,Hard,True,1
14553,Serving,Win,2nd,Wide,Hard,False,1
14554,Serving,Win,1st,Down the T,Hard,False,1
14555,Receiving,Loss,1st,Down the T,Hard,False,1
14556,Receiving,Loss,1st,Down the T,Hard,False,1
14557,Receiving,Win,2nd,Down the T,Hard,False,1
14558,Receiving,Loss,1st,Wide,Hard,False,1
14559,Receiving,Loss,2nd,Wide,Hard,False,1
14560,Serving,Win,2nd,Wide,Hard,False,1
14561,Serving,Win,1st,Wide,Hard,False,1
14562,Serving,Win,1st,Down the T,Hard,False,1
14563,Serving,Win,2nd,Down the T,Hard,False,1
14564,Receiving,Win,1st,Down the T,Hard,False,1
14565,Receiving,Win,1st,Down the T,Hard,False,1
14566,Receiving,Win,2nd,Down the T,Hard,False,1
14567,Receiving,Win,1st,Wide,Hard,False,1
14568,Serving,Win,2nd,Body,Hard,False,1
14569,Serving,Win,1st,Body,Hard,False,1
14570,Serving,Win,2nd,Wide,Hard,False,1
14571,Serving,Win,1st,Wide,Hard,False,1
14572,Receiving,Loss,1st,Wide,Hard,False,1
14573,Receiving,Loss,1st,Wide,Hard,False,1
14574,Receiving,Win,1st,Wide,Hard,False,1
14575,Receiving,Win,2nd,Wide,Hard,False,1
14576,Receiving,Loss,1st,Wide,Hard,False,1
14577,Receiving,Win,1st,Wide,Hard,False,1
14578,Receiving,Win,1st,Down the T,Hard,False,1
14579,Receiving,Win,2nd,Wide,Hard,False,1
14580,Serving,Win,1st,Down the T,Hard,False,1
14581,Serving,Win,1st,Down the T,Hard,False,1
14582,Serving,Loss,1st,Down the T,Hard,False,1
14584,Serving,Win,1st,Down the T,Hard,False,1
14585,Receiving,Loss,2nd,Body,Hard,False,1
14586,Receiving,Loss,1st,Down the T,Hard,True,1
14587,Receiving,Loss,1st,Down the T,Hard,False,1
14588,Receiving,Loss,1st,Wide,Hard,False,1
14589,Serving,Win,2nd,Wide,Hard,False,1
14590,Serving,Win,1st,Down the T,Hard,False,1
14591,Serving,Win,1st,Down the T,Hard,False,1
14592,Serving,Win,1st,Wide,Hard,False,1
14593,Receiving,Loss,1st,Wide,Hard,False,1
14594,Receiving,Win,2nd,Wide,Hard,False,1
14595,Receiving,Win,2nd,Down the T,Hard,False,1
14596,Receiving,Loss,1st,Wide,Hard,True,1
14597,Receiving,Loss,1st,Down the T,Hard,False,1
14599,Serving,Win,1st,Wide,Hard,False,1
14600,Serving,Loss,1st,Wide,Hard,False,1
14601,Serving,Win,1st,Wide,Hard,False,1
14602,Serving,Loss,2nd,Body,Hard,False,1
14604,Serving,Win,2nd,Down the T,Hard,False,1
14605,Serving,Win,1st,Down the T,Hard,False,1
14606,Serving,Win,1st,Down the T,Hard,True,1
14607,Receiving,Loss,1st,Down the T,Hard,True,1
14608,Receiving,Win,1st,Wide,Hard,False,1
14609,Receiving,Win,1st,Wide,Hard,False,1
14610,Receiving,Win,2nd,Wide,Hard,False,1
14611,Receiving,Win,1st,Wide,Hard,False,1
14612,Serving,Win,2nd,Wide,Hard,False,1
14613,Serving,Loss,1st,Down the T,Hard,False,1
14614,Serving,Win,1st,Down the T,Hard,False,1
14615,Serving,Win,2nd,Down the T,Hard,False,1
14616,Serving,Loss,1st,Down the T,Hard,False,1
14617,Serving,Loss,1st,Wide,Hard,False,1
14618,Serving,Win,2nd,Wide,Hard,False,1
14619,Serving,Win,2nd,Down the T,Hard,False,1
14620,Receiving,Loss,2nd,Body,Hard,False,1
14621,Receiving,Loss,1st,Down the T,Hard,False,1
14622,Receiving,Loss,1st,Wide,Hard,False,1
14623,Receiving,Loss,1st,Down the T,Hard,True,1
14624,Serving,Loss,2nd,Body,Hard,False,1
14625,Serving,Loss,1st,Wide,Hard,False,1
14626,Serving,Loss,1st,Down the T,Hard,False,1
14627,Serving,Win,1st,Wide,Hard,False,1
14628,Serving,Loss,1st,Down the T,Hard,False,1
14629,Receiving,Win,2nd,Body,Hard,False,1
